#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,last,,,,,,,,,,
,result,table,_start,_stop,_time,_value,ID,_field,_measurement,host,topic
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:32.9Z,1530,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:32.91Z,1536,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:32.96Z,1552,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:32.97Z,1569,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:32.98Z,1576,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:32.99Z,1593,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33Z,1595,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.02Z,1612,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.03Z,1616,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.07Z,1633,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.08Z,1648,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.11Z,1666,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.13Z,1683,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.14Z,1685,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.18Z,1702,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.19Z,1713,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.2Z,1730,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.21Z,1733,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.23Z,1750,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.24Z,1755,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.28Z,1784,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.31Z,1801,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.32Z,1805,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.33Z,1822,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.34Z,1824,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.39Z,1841,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.4Z,1865,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.43Z,1886,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.48Z,1917,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.52Z,1939,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.58Z,1971,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.59Z,1977,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.62Z,1994,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.63Z,1999,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.67Z,2008,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.69Z,2039,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.72Z,2056,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.73Z,2058,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.78Z,2074,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.79Z,2101,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.82Z,2118,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.84Z,2120,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.89Z,2136,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.9Z,2162,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.92Z,2179,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.93Z,2183,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.96Z,2204,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:33.99Z,2221,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34Z,2229,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.03Z,2231,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.04Z,2246,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.05Z,2266,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.06Z,2267,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.09Z,2284,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.1Z,2293,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.13Z,2310,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.14Z,2313,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.2Z,2346,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.21Z,2355,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.24Z,2372,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.25Z,2377,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.3Z,2413,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.33Z,2438,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.36Z,2452,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.37Z,2456,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.4Z,2473,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.41Z,2479,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.44Z,2499,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.49Z,2513,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.5Z,2530,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.51Z,2540,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.53Z,2557,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.54Z,2562,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.57Z,2584,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.61Z,2608,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.64Z,2627,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.67Z,2647,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.71Z,2672,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.74Z,2692,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.77Z,2710,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.81Z,2727,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.82Z,2735,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.85Z,2755,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.91Z,2787,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.92Z,2795,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.95Z,2814,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:34.98Z,2832,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:35.02Z,2849,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:35.03Z,2859,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:35.06Z,2880,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:35.12Z,2914,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:35.13Z,2917,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:35.16Z,2936,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:35.21Z,2952,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:35.22Z,2969,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:35.23Z,2974,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:35.26Z,2996,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:35.31Z,3008,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:35.33Z,3025,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:35.34Z,3038,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:35.36Z,3056,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:35.42Z,3066,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:35.43Z,3072,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:35.44Z,3089,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,1,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:49:35.45Z,3103,144,vote,votes,11dfbebbbbc4,mqtt_spammer
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:33.22Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:35.23Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:35.76Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:36.91Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:41.89Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:43.16Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:43.44Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:43.66Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:43.87Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:44.72Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:45.01Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:45.34Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:45.71Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:46.05Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:46.52Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:46.92Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:47.95Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:48.72Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:52.74Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:53.01Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:53.75Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:54.14Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:54.44Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:55.31Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:56.8Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:57.7Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:25:59.3Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:00.25Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:01.28Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:02.1Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:02.56Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:03.29Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:03.87Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:04.42Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:04.99Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:07.34Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:15.64Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:17.39Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:18.18Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:20.55Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:20.61Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:20.67Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:21.67Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:22.58Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:25.17Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:27.55Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:27.6Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:30.2Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:30.26Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:30.94Z,0,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:31.55Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:32.13Z,1,144,vote,votes,11dfbebbbbc4,votes
,,2,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T20:26:32.34Z,1,144,vote,votes,11dfbebbbbc4,votes
